sg_uf,nm_ue,ds_cargo,ds_sit_tot_turno,ds_genero,ds_cor_raca,ds_grau_instrucao,nr_cpf,ds_ocupacao,sg_partido
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO FUNDAMENTAL COMPLETO,-4,ADMINISTRADOR,PSB
PB,João Pessoa,VEREADOR,SUPLENTE,FEMININO,PRETA,SUPERIOR COMPLETO,-4,PROFESSOR DE ENSINO FUNDAMENTAL,PSB
PB,João Pessoa,VEREADOR,SUPLENTE,FEMININO,PRETA,SUPERIOR COMPLETO,-4,SERVIDOR PÚBLICO ESTADUAL,PSB
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,PROFESSOR DE ENSINO MÉDIO,PSB
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,PRETA,SUPERIOR COMPLETO,-4,PROFESSOR DE ENSINO MÉDIO,PSB
PB,João Pessoa,VEREADOR,NÃO ELEITO,MASCULINO,BRANCA,SUPERIOR INCOMPLETO,-4,POLICIAL MILITAR,NOVO
PB,João Pessoa,VEREADOR,NÃO ELEITO,FEMININO,PARDA,SUPERIOR COMPLETO,-4,SERVIDOR PÚBLICO ESTADUAL,NOVO
PB,João Pessoa,VEREADOR,NÃO ELEITO,FEMININO,PARDA,ENSINO MÉDIO INCOMPLETO,-4,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,NOVO
PB,João Pessoa,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,POLICIAL MILITAR,NOVO
PB,João Pessoa,VEREADOR,NÃO ELEITO,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,-4,VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA,NOVO
PB,João Pessoa,VEREADOR,NÃO ELEITO,FEMININO,PARDA,ENSINO MÉDIO INCOMPLETO,-4,DONA DE CASA,NOVO
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL,PODE
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,EMPRESÁRIO,PODE
PB,João Pessoa,VEREADOR,SUPLENTE,FEMININO,BRANCA,SUPERIOR COMPLETO,-4,PROFESSOR DE ENSINO MÉDIO,PODE
PB,João Pessoa,VEREADOR,SUPLENTE,FEMININO,BRANCA,ENSINO MÉDIO INCOMPLETO,-4,OUTROS,MOBILIZA
PB,João Pessoa,VEREADOR,SUPLENTE,FEMININO,PRETA,ENSINO MÉDIO COMPLETO,-4,OUTROS,MOBILIZA
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,PRETA,SUPERIOR INCOMPLETO,-4,OUTROS,MOBILIZA
PB,João Pessoa,VEREADOR,SUPLENTE,FEMININO,PRETA,ENSINO MÉDIO INCOMPLETO,-4,OUTROS,MOBILIZA
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,ENFERMEIRO,MOBILIZA
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,OUTROS,MOBILIZA
PB,João Pessoa,VEREADOR,SUPLENTE,FEMININO,PRETA,SUPERIOR INCOMPLETO,-4,"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",PT
PB,João Pessoa,PREFEITO,NÃO ELEITO,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,FARMACÊUTICO,PT
PB,João Pessoa,PREFEITO,NÃO ELEITO,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,MÉDICO,PL
PB,João Pessoa,VICE-PREFEITO,NÃO ELEITO,FEMININO,BRANCA,SUPERIOR COMPLETO,-4,POLICIAL CIVIL,MDB
PB,João Pessoa,VICE-PREFEITO,ELEITO,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,EMPRESÁRIO,PSB
PB,João Pessoa,VEREADOR,NÃO ELEITO,FEMININO,BRANCA,ENSINO MÉDIO COMPLETO,-4,OUTROS,MDB
PB,João Pessoa,VEREADOR,NÃO ELEITO,FEMININO,BRANCA,SUPERIOR COMPLETO,-4,PEDAGOGO,PSB
PB,João Pessoa,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,SERVIDOR PÚBLICO ESTADUAL,PSOL
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,-4,OUTROS,AGIR
PB,João Pessoa,VEREADOR,SUPLENTE,FEMININO,AMARELA,SUPERIOR COMPLETO,-4,ADMINISTRADOR,SOLIDARIEDADE
PB,João Pessoa,VEREADOR,SUPLENTE,FEMININO,PARDA,ENSINO MÉDIO COMPLETO,-4,TÉCNICO DE ENFERMAGEM E ASSEMELHADOS (EXCETO ENFERMEIRO),SOLIDARIEDADE
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,PRETA,SUPERIOR INCOMPLETO,-4,MÚSICO,PP
PB,João Pessoa,VEREADOR,SUPLENTE,FEMININO,PRETA,ENSINO MÉDIO COMPLETO,-4,SECRETÁRIO E DATILÓGRAFO,PP
PB,João Pessoa,VEREADOR,ELEITO POR QP,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,VEREADOR,PP
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,BRANCA,ENSINO FUNDAMENTAL COMPLETO,-4,POLICIAL MILITAR,PSD
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,-4,EMPRESÁRIO,PSD
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,PRETA,SUPERIOR COMPLETO,-4,FISCAL,PDT
PB,João Pessoa,VEREADOR,SUPLENTE,FEMININO,PARDA,ENSINO MÉDIO COMPLETO,-4,ADMINISTRADOR,PDT
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,PRETA,ENSINO MÉDIO COMPLETO,-4,EMPRESÁRIO,PDT
PB,João Pessoa,VEREADOR,NÃO ELEITO,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,ARQUITETO,REDE
PB,João Pessoa,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,PROFESSOR DE ENSINO SUPERIOR,PSOL
PB,João Pessoa,VEREADOR,NÃO ELEITO,MASCULINO,BRANCA,ENSINO FUNDAMENTAL COMPLETO,-4,EMPRESÁRIO,REDE
PB,João Pessoa,VEREADOR,NÃO ELEITO,FEMININO,BRANCA,ENSINO MÉDIO COMPLETO,-4,MECÂNICO DE MANUTENÇÃO,REDE
PB,João Pessoa,VEREADOR,ELEITO POR MÉDIA,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,SERVIDOR PÚBLICO ESTADUAL,REPUBLICANOS
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR INCOMPLETO,-4,DIGITADOR,REPUBLICANOS
PB,João Pessoa,VEREADOR,SUPLENTE,FEMININO,PARDA,SUPERIOR INCOMPLETO,-4,SERVIDOR PÚBLICO ESTADUAL,REPUBLICANOS
PB,João Pessoa,VEREADOR,SUPLENTE,FEMININO,BRANCA,SUPERIOR COMPLETO,-4,SERVIDOR PÚBLICO ESTADUAL,REPUBLICANOS
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,PARDA,LÊ E ESCREVE,-4,APOSENTADO (EXCETO SERVIDOR PÚBLICO),REPUBLICANOS
PB,João Pessoa,VEREADOR,SUPLENTE,FEMININO,BRANCA,ENSINO MÉDIO COMPLETO,-4,OUTROS,AVANTE
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,OUTROS,AVANTE
PB,João Pessoa,VEREADOR,SUPLENTE,FEMININO,PARDA,ENSINO MÉDIO COMPLETO,-4,OUTROS,PL
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR INCOMPLETO,-4,"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",PL
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,MOTORISTA DE VEÍCULOS DE TRANSPORTE DE CARGA,PL
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,PROFESSOR DE ENSINO FUNDAMENTAL,DC
PB,João Pessoa,VEREADOR,SUPLENTE,FEMININO,PARDA,ENSINO MÉDIO COMPLETO,-4,OUTROS,DC
PB,João Pessoa,VEREADOR,SUPLENTE,FEMININO,BRANCA,ENSINO FUNDAMENTAL COMPLETO,-4,OUTROS,DC
PB,João Pessoa,VEREADOR,ELEITO POR MÉDIA,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,VEREADOR,DC
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,PRETA,SUPERIOR COMPLETO,-4,EMPRESÁRIO,PSB
PB,João Pessoa,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,SUPERIOR INCOMPLETO,-4,"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES",NOVO
PB,João Pessoa,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,AGENTE ADMINISTRATIVO,NOVO
PB,João Pessoa,VEREADOR,NÃO ELEITO,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,-4,ELETRICISTA E ASSEMELHADOS,NOVO
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,CONTADOR,PODE
PB,João Pessoa,VEREADOR,ELEITO POR QP,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,ARQUITETO,PODE
PB,João Pessoa,VEREADOR,SUPLENTE,FEMININO,PARDA,SUPERIOR COMPLETO,-4,SERVIDOR PÚBLICO ESTADUAL,PODE
PB,João Pessoa,VEREADOR,SUPLENTE,FEMININO,BRANCA,SUPERIOR INCOMPLETO,-4,SERVIDOR PÚBLICO CIVIL APOSENTADO,PODE
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,INDÍGENA,ENSINO MÉDIO COMPLETO,-4,OUTROS,MOBILIZA
PB,João Pessoa,VEREADOR,SUPLENTE,FEMININO,PRETA,ENSINO MÉDIO COMPLETO,-4,"VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS",PT
PB,João Pessoa,PREFEITO,2º TURNO,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,MÉDICO,PL
PB,João Pessoa,VICE-PREFEITO,NÃO ELEITO,FEMININO,BRANCA,SUPERIOR COMPLETO,-4,CONTADOR,PT
PB,João Pessoa,VICE-PREFEITO,NÃO ELEITO,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,SERVIDOR PÚBLICO FEDERAL,NOVO
PB,João Pessoa,VEREADOR,NÃO ELEITO,FEMININO,PARDA,ENSINO MÉDIO COMPLETO,-4,OUTROS,PSD
PB,João Pessoa,VEREADOR,#NULO,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,ANALISTA DE SISTEMAS,REDE
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,OUTROS,AGIR
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,-4,"PORTEIRO DE EDIFÍCIO, ASCENSORISTA, GARAGISTA E ZELADOR",AGIR
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,PROFESSOR DE ENSINO MÉDIO,AGIR
PB,João Pessoa,VEREADOR,SUPLENTE,FEMININO,PARDA,LÊ E ESCREVE,-4,SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA,AGIR
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,JORNALISTA E REDATOR,SOLIDARIEDADE
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,OUTROS,PP
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,APOSENTADO (EXCETO SERVIDOR PÚBLICO),PP
PB,João Pessoa,VEREADOR,ELEITO POR QP,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,OUTROS,PSD
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,-4,EMPRESÁRIO,PDT
PB,João Pessoa,VEREADOR,SUPLENTE,FEMININO,BRANCA,SUPERIOR COMPLETO,-4,PSICÓLOGO,PDT
PB,João Pessoa,VEREADOR,SUPLENTE,FEMININO,BRANCA,SUPERIOR COMPLETO,-4,PROFESSOR DE ENSINO MÉDIO,PDT
PB,João Pessoa,VEREADOR,NÃO ELEITO,FEMININO,PRETA,ENSINO FUNDAMENTAL COMPLETO,-4,OUTROS,PSOL
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO FUNDAMENTAL COMPLETO,-4,CABELEIREIRO E BARBEIRO,REPUBLICANOS
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,PRETA,SUPERIOR COMPLETO,-4,SERVIDOR PÚBLICO MUNICIPAL,REPUBLICANOS
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,SERVIDOR PÚBLICO MUNICIPAL,REPUBLICANOS
PB,João Pessoa,VEREADOR,ELEITO POR QP,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,-4,VEREADOR,REPUBLICANOS
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,ENFERMEIRO,REPUBLICANOS
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,EMPRESÁRIO,MDB
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,OUTROS,MDB
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,MOTOBOY,MDB
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,PROFESSOR DE ENSINO MÉDIO,AVANTE
PB,João Pessoa,VEREADOR,SUPLENTE,FEMININO,PARDA,ENSINO MÉDIO COMPLETO,-4,TÉCNICO DE ENFERMAGEM E ASSEMELHADOS (EXCETO ENFERMEIRO),AVANTE
PB,João Pessoa,VEREADOR,ELEITO POR QP,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,-4,VEREADOR,AVANTE
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,PROFESSOR DE ENSINO MÉDIO,PL
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,MILITAR REFORMADO,PL
PB,João Pessoa,VEREADOR,SUPLENTE,FEMININO,PARDA,SUPERIOR COMPLETO,-4,POLICIAL MILITAR,PL
PB,João Pessoa,VEREADOR,SUPLENTE,FEMININO,PARDA,SUPERIOR COMPLETO,-4,FISIOTERAPEUTA E TERAPEUTA OCUPACIONAL,PL
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,EMPRESÁRIO,PL
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,-4,OUTROS,DC
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,MILITAR REFORMADO,DC
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,EMPRESÁRIO,DC
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,ADVOGADO,PSB
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,ADVOGADO,PSB
PB,João Pessoa,VEREADOR,NÃO ELEITO,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,ADVOGADO,NOVO
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO FUNDAMENTAL COMPLETO,-4,OUTROS,PODE
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR INCOMPLETO,-4,"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",PODE
PB,João Pessoa,VEREADOR,SUPLENTE,FEMININO,BRANCA,SUPERIOR COMPLETO,-4,ENFERMEIRO,PODE
PB,João Pessoa,VEREADOR,SUPLENTE,FEMININO,PRETA,ENSINO FUNDAMENTAL COMPLETO,-4,OUTROS,MOBILIZA
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,OUTROS,MOBILIZA
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,-4,OUTROS,MOBILIZA
PB,João Pessoa,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,SERVIDOR PÚBLICO FEDERAL,UP
PB,João Pessoa,VEREADOR,NÃO ELEITO,FEMININO,PRETA,SUPERIOR COMPLETO,-4,SERVIDOR PÚBLICO MUNICIPAL,UP
PB,João Pessoa,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,GARI OU LIXEIRO,UP
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,PRETA,SUPERIOR COMPLETO,-4,PROFESSOR DE ENSINO SUPERIOR,PT
PB,João Pessoa,VEREADOR,SUPLENTE,FEMININO,PARDA,ENSINO MÉDIO COMPLETO,-4,OUTROS,PC do B
PB,João Pessoa,VICE-PREFEITO,NÃO ELEITO,MASCULINO,BRANCA,SUPERIOR INCOMPLETO,-4,"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",PCO
PB,João Pessoa,VEREADOR,#NULO,FEMININO,BRANCA,ENSINO FUNDAMENTAL COMPLETO,-4,APOSENTADO (EXCETO SERVIDOR PÚBLICO),PT
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,-4,SERVIDOR PÚBLICO ESTADUAL,AGIR
PB,João Pessoa,VEREADOR,SUPLENTE,FEMININO,PARDA,SUPERIOR COMPLETO,-4,NUTRICIONISTA E ASSEMELHADOS,AGIR
PB,João Pessoa,VEREADOR,SUPLENTE,FEMININO,BRANCA,SUPERIOR COMPLETO,-4,ASSISTENTE SOCIAL,AGIR
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,REPRESENTANTE COMERCIAL,SOLIDARIEDADE
PB,João Pessoa,VEREADOR,SUPLENTE,FEMININO,PRETA,ENSINO MÉDIO COMPLETO,-4,DONA DE CASA,SOLIDARIEDADE
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO FUNDAMENTAL INCOMPLETO,-4,RELOJOEIRO E MONTADOR DE INSTRUMENTO DE PRECISÃO,SOLIDARIEDADE
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,PRETA,SUPERIOR INCOMPLETO,-4,TÉCNICO DE ENFERMAGEM E ASSEMELHADOS (EXCETO ENFERMEIRO),PP
PB,João Pessoa,VEREADOR,ELEITO POR QP,FEMININO,BRANCA,SUPERIOR COMPLETO,-4,VEREADOR,PP
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,EMPRESÁRIO,PP
PB,João Pessoa,VEREADOR,SUPLENTE,FEMININO,PRETA,ENSINO MÉDIO COMPLETO,-4,OUTROS,PP
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,AGRICULTOR,PP
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,AMARELA,ENSINO FUNDAMENTAL COMPLETO,-4,OUTROS,PP
PB,João Pessoa,VEREADOR,SUPLENTE,FEMININO,PARDA,ENSINO MÉDIO COMPLETO,-4,OUTROS,PSD
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,MÉDICO,PSD
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,PRETA,ENSINO MÉDIO COMPLETO,-4,MECÂNICO DE MANUTENÇÃO,PSD
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR INCOMPLETO,-4,OUTROS,PSD
PB,João Pessoa,VEREADOR,SUPLENTE,FEMININO,PRETA,ENSINO MÉDIO COMPLETO,-4,SERVIDOR PÚBLICO MUNICIPAL,PSD
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,BRANCA,ENSINO FUNDAMENTAL COMPLETO,-4,EMPRESÁRIO,PSD
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO MÉDIO INCOMPLETO,-4,OUTROS,PSD
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,NUTRICIONISTA E ASSEMELHADOS,PSD
PB,João Pessoa,VEREADOR,SUPLENTE,FEMININO,BRANCA,SUPERIOR COMPLETO,-4,JORNALISTA E REDATOR,PSD
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,EMPRESÁRIO,PDT
PB,João Pessoa,VEREADOR,SUPLENTE,FEMININO,PARDA,ENSINO MÉDIO COMPLETO,-4,COZINHEIRO,PDT
PB,João Pessoa,VEREADOR,SUPLENTE,FEMININO,PRETA,SUPERIOR COMPLETO,-4,PROFESSOR DE ENSINO SUPERIOR,PDT
PB,João Pessoa,VEREADOR,NÃO ELEITO,FEMININO,BRANCA,ENSINO MÉDIO INCOMPLETO,-4,OUTROS,REDE
PB,João Pessoa,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,ASSISTENTE SOCIAL,PSOL
PB,João Pessoa,VEREADOR,NÃO ELEITO,FEMININO,PARDA,SUPERIOR COMPLETO,-4,PROFESSOR DE ENSINO MÉDIO,REDE
PB,João Pessoa,VEREADOR,NÃO ELEITO,FEMININO,PRETA,ENSINO FUNDAMENTAL COMPLETO,-4,OUTROS,REDE
PB,João Pessoa,VEREADOR,SUPLENTE,FEMININO,PARDA,SUPERIOR COMPLETO,-4,SERVIDOR PÚBLICO ESTADUAL,REPUBLICANOS
PB,João Pessoa,VEREADOR,SUPLENTE,FEMININO,PARDA,SUPERIOR COMPLETO,-4,ENFERMEIRO,REPUBLICANOS
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,MILITAR REFORMADO,REPUBLICANOS
PB,João Pessoa,VEREADOR,SUPLENTE,FEMININO,BRANCA,SUPERIOR COMPLETO,-4,PROFESSOR DE ENSINO SUPERIOR,REPUBLICANOS
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,ENGENHEIRO,MDB
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,PRETA,SUPERIOR COMPLETO,-4,OUTROS,MDB
PB,João Pessoa,VEREADOR,SUPLENTE,FEMININO,PRETA,SUPERIOR INCOMPLETO,-4,OUTROS,MDB
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,-4,OUTROS,MDB
PB,João Pessoa,VEREADOR,SUPLENTE,FEMININO,PARDA,SUPERIOR COMPLETO,-4,"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",MDB
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO FUNDAMENTAL COMPLETO,-4,EMPRESÁRIO,MDB
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR INCOMPLETO,-4,OUTROS,MDB
PB,João Pessoa,VEREADOR,SUPLENTE,FEMININO,PARDA,SUPERIOR COMPLETO,-4,OUTROS,AVANTE
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,PRETA,ENSINO FUNDAMENTAL COMPLETO,-4,COMERCIANTE,AVANTE
PB,João Pessoa,VEREADOR,SUPLENTE,FEMININO,BRANCA,SUPERIOR COMPLETO,-4,ODONTÓLOGO,AVANTE
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,"TÉCNICO DE ELETRICIDADE, ELETRÔNICA E TELECOMUNICAÇÕES",AVANTE
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO MÉDIO INCOMPLETO,-4,ELETRICISTA E ASSEMELHADOS,AVANTE
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,PROFESSOR DE ENSINO MÉDIO,AVANTE
PB,João Pessoa,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR INCOMPLETO,-4,OUTROS,PL
PB,João Pessoa,VEREADOR,ELEITO POR MÉDIA,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,VEREADOR,PL
